what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096614675
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096648733
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264096650876
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096662577
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096662764
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096662820
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096663739
activated,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1264096684799
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096687413
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096698078
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096710370
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096710370
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096710418
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264096729846
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096729903
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096730021
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264096735726
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264096736152
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264096736488
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264096737390
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264096741552
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096787497
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096794822
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096799648
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096799775
