what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210773655
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210793328
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265210795080
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210795312
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265210801448
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210806342
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210806377
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265210809750
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210810818
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210810854
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265210812085
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210812271
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265210812315
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265210822369
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210824989
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210828125
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210831884
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210833156
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210835148
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265211145913
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265211147821
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265211231858
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265211239411
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265211250045
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265211250084
