what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264096814119
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096818809
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096824605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096847161
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096880215
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1264096882547
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096882700
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096886697
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096935097
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096936445
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264096940341
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1264096941372
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096944169
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1264096951193
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096952329
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096960701
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1264096965185
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096977113
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096981413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096986415
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096986543
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1264096990108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264096998579
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1264097012212
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1264097015712
