what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530512571
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530512899
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530522352
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530522633
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530535722
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530568297
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266530568313
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266530575911
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530577939
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1266530578220
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266530601168
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530609327
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530609467
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1266530612727
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530620715
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530692600
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530694550
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530699667
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266530699683
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266530702695
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266530706251
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530707780
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1266530733226
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1266530733242
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1266530763149
