what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267110718468
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267110734369
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110739221
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110743311
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267110743520
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267110745420
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110751658
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110769155
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267110769246
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267110773827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110785996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110787215
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110789014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267110802421
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267110802502
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267110811908
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1267110813568
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267110831304
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267110831824
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1267110832334
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267110853830
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267110867302
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267110873022
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267110876881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267110898700
