what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215202895
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215210166
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215218538
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265215218546
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215221769
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215223335
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265215223344
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215226464
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215226913
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265215226920
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215233123
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215250726
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1265215250748
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265215252753
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265215255230
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265215256309
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265215256310
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265215259325
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215264053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215264525
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265215264533
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215268106
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215268221
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265215268250
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265215278013
