what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1265219545273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219545840
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219561591
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265219562816
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265219562989
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265219563378
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265219565498
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219567096
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219582617
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265219585166
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265219586510
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219588340
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219600821
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219605011
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219621678
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265219623574
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265219632099
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265219632265
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265219636689
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265219646108
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219649286
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219697787
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265219702799
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219710142
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265219716026
