what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265212999291
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213001038
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213149054
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1265213154433
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265213159008
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1265213161770
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1265213163016
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1265213171870
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213175088
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213185707
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265213187157
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213188489
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213192358
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1265213192367
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213194271
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265213194812
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213194853
executed,command,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1265213194859
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1265213194859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213196563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213311237
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265213314382
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265213314933
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265213314953
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265213314966
