what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209342558
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265209344390
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209346418
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209346734
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209346785
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.refresh",1265209348205
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209367571
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209369674
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209369720
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209374681
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209378271
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209383551
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209383704
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265209387340
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209390917
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209391067
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209399639
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209401952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209402440
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209408765
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209415776
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209421568
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209421764
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209424070
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209450435
