what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209671985
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209737093
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209768500
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209774162
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1265209775723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209781697
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209783295
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209784521
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209784697
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209787456
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1265209787614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209789868
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209836079
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1265209837646
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209840313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209963859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265209967996
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210000810
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.import",1265210000818
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210003304
started,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1265210005725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210006658
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.rename",1265210006664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210010304
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1265210017711
