what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106420608
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106421161
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267106441243
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267106441555
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267106441918
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106453725
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106455213
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267106456419
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267106456801
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267106462738
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267106462986
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.ProblemView",1267106472597
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106477212
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106489440
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267106489649
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106523680
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106546661
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267106552542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106603396
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106647822
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267106649564
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106649635
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106651583
started,bundle,org.eclipse.search,3.5.1.r351_v20090708-0800,"org.eclipse.search",1267106652560
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267106653439
