what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097032036
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097032228
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097062525
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097068790
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097079704
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097086210
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267097089953
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097093633
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097093800
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1267097101571
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1267097102093
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267097102400
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097105329
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097105876
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267097107429
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097107775
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097110976
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097137644
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267097137716
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097145839
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1267097155068
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097157490
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267097157667
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097163981
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267097207847
